billid,firstname,lastname,state,primaryorco
376,nan,Slaughter,nan,Co
376,nan,Vargas,nan,Co
376,nan,Grijalva,nan,Co
377,nan,DeLauro,nan,Primary
377,nan,Kennedy,nan,Co
377,nan,Esty,nan,Co
377,nan,Moulton,nan,Co
377,nan,Eshoo,nan,Co
377,nan,Sánchez,nan,Co
377,nan,Lofgren,nan,Co
377,nan,Delaney,nan,Co
377,nan,Courtney,nan,Co
377,nan,Takano,nan,Co
377,nan,Napolitano,nan,Co
377,nan,Quigley,nan,Co
377,nan,Meeks,nan,Co
377,nan,Lynch,nan,Co
377,nan,Velázquez,nan,Co
377,nan,Cleaver,nan,Co
377,nan,Blumenauer,nan,Co
377,nan,Cohen,nan,Co
377,Wasserman,Schultz,nan,Co
377,nan,Kilmer,nan,Co
377,nan,Bonamici,nan,Co
377,nan,Titus,nan,Co
377,nan,Kaptur,nan,Co
377,nan,Jeffries,nan,Co
377,nan,Perlmutter,nan,Co
377,nan,Schakowsky,nan,Co
377,nan,Gabbard,nan,Co
377,nan,Bera,nan,Co
377,nan,Cicilline,nan,Co
377,nan,Pingree,nan,Co
377,nan,Walz,nan,Co
377,nan,Nadler,nan,Co
377,nan,Gutiérrez,nan,Co
377,nan,Grijalva,nan,Co
377,nan,Levin,nan,Co
377,nan,Moore,nan,Co
377,nan,Schiff,nan,Co
377,nan,Garamendi,nan,Co
377,nan,Matsui,nan,Co
377,nan,Langevin,nan,Co
377,nan,Slaughter,nan,Co
377,nan,Cárdenas,nan,Co
377,nan,Speier,nan,Co
377,nan,Roybal-Allard,nan,Co
377,nan,Tsongas,nan,Co
377,nan,Pocan,nan,Co
377,nan,Aguilar,nan,Co
377,nan,Tonko,nan,Co
377,nan,Norton,nan,Co
377,nan,DelBene,nan,Co
377,nan,Dingell,nan,Co
377,nan,Ellison,nan,Co
377,nan,McCollum,nan,Co
377,nan,Beyer,nan,Co
377,Watson,Coleman,nan,Co
377,nan,Veasey,nan,Co
377,nan,Kildee,nan,Co
377,nan,Meng,nan,Co
377,Jackson,Lee,nan,Co
377,nan,Pascrell,nan,Co
377,nan,Pelosi,nan,Co
377,nan,Cummings,nan,Co
377,nan,Polis,nan,Co
377,nan,McNerney,nan,Co
377,nan,Nolan,nan,Co
377,nan,Engel,nan,Co
377,nan,Foster,nan,Co
377,nan,Bustos,nan,Co
377,nan,Lowenthal,nan,Co
377,nan,Peters,nan,Co
377,nan,Evans,nan,Co
377,nan,Lee,nan,Co
377,nan,Kihuen,nan,Co
377,nan,Hastings,nan,Co
377,nan,Deutch,nan,Co
377,nan,Ruiz,nan,Co
377,nan,Fudge,nan,Co
377,nan,DeSaulnier,nan,Co
377,nan,Shea-Porter,nan,Co
378,nan,Rokita,nan,Primary
378,nan,Messer,nan,Co
379,nan,Lee,nan,Primary
379,nan,Cruz,nan,Co
380,nan,Rubio,nan,Primary
380,nan,nan,nan,Co
381,nan,Gillibrand,nan,Primary
381,Cortez,Masto,nan,Co
381,nan,Harris,nan,Co
381,nan,Hirono,nan,Co
382,nan,nan,nan,Co
383,nan,Richmond,nan,Primary
383,nan,Cárdenas,nan,Co
383,nan,Ellison,nan,Co
383,nan,Kaptur,nan,Co
383,nan,Hastings,nan,Co
383,nan,Moore,nan,Co
383,nan,Norton,nan,Co
383,nan,Fudge,nan,Co
383,nan,Pocan,nan,Co
383,nan,Meeks,nan,Co
383,nan,DelBene,nan,Co
383,nan,Lofgren,nan,Co
383,nan,Capuano,nan,Co
383,nan,Blumenauer,nan,Co
383,nan,Cohen,nan,Co
383,nan,Beatty,nan,Co
383,nan,Takano,nan,Co
383,nan,McGovern,nan,Co
383,nan,McCollum,nan,Co
383,nan,Welch,nan,Co
383,nan,Eshoo,nan,Co
383,nan,Butterfield,nan,Co
383,nan,Nadler,nan,Co
383,nan,Schiff,nan,Co
383,nan,Schakowsky,nan,Co
383,nan,Cummings,nan,Co
383,nan,Raskin,nan,Co
383,nan,Jayapal,nan,Co
383,nan,Pallone,nan,Co
384,nan,Ellison,nan,Primary
384,nan,Khanna,nan,Co
384,nan,Cartwright,nan,Co
384,nan,Capuano,nan,Co
384,nan,Huffman,nan,Co
384,Wasserman,Schultz,nan,Co
384,nan,Norton,nan,Co
384,nan,Moore,nan,Co
384,nan,Pocan,nan,Co
384,nan,Bustos,nan,Co
384,nan,Velázquez,nan,Co
384,nan,Lawrence,nan,Co
384,nan,Barragán,nan,Co
384,nan,McGovern,nan,Co
384,nan,Meng,nan,Co
384,nan,Gabbard,nan,Co
384,nan,Schakowsky,nan,Co
384,nan,Kildee,nan,Co
384,nan,Welch,nan,Co
384,nan,Carbajal,nan,Co
384,nan,Lofgren,nan,Co
384,nan,McCollum,nan,Co
384,Watson,Coleman,nan,Co
384,nan,Jayapal,nan,Co
384,nan,Espaillat,nan,Co
384,nan,Yarmuth,nan,Co
384,nan,Nadler,nan,Co
384,nan,Shea-Porter,nan,Co
384,nan,Raskin,nan,Co
384,nan,DeSaulnier,nan,Co
384,nan,Grijalva,nan,Co
384,nan,Quigley,nan,Co
385,nan,nan,nan,Primary
385,nan,nan,nan,Co
386,nan,nan,nan,Primary
386,nan,nan,nan,Co
387,nan,Abraham,nan,Primary
387,nan,nan,nan,Co
388,nan,Manchin,nan,Primary
388,nan,nan,nan,Co
389,nan,Goodlatte,nan,Primary
389,nan,nan,nan,Co
390,nan,Udall,nan,Primary
390,nan,Klobuchar,nan,Co
390,nan,Heinrich,nan,Co
391,nan,nan,nan,Primary
391,nan,nan,nan,Co
392,nan,nan,nan,Primary
392,nan,nan,nan,Co
393,nan,Speier,nan,Primary
393,nan,Poliquin,nan,Co
393,nan,Fitzpatrick,nan,Co
393,nan,Raskin,nan,Co
394,nan,Blackburn,nan,Primary
394,nan,Rush,nan,Co
395,nan,Rouzer,nan,Primary
395,nan,Chaffetz,nan,Co
396,nan,nan,nan,Primary
396,nan,nan,nan,Co
397,nan,nan,nan,Primary
397,nan,nan,nan,Co
398,nan,Booker,nan,Primary
398,nan,Heitkamp,nan,Co
398,nan,Cotton,nan,Co
398,nan,Young,nan,Co
399,nan,Kaine,nan,Primary
399,nan,Hoeven,nan,Primary
399,nan,Warner,nan,Co
400,nan,Heitkamp,nan,Primary
400,nan,Alexander,nan,Primary
400,nan,Capito,nan,Co
400,nan,Booker,nan,Co
400,nan,Gillibrand,nan,Co
400,nan,Hassan,nan,Co
400,nan,Brown,nan,Co
400,nan,Duckworth,nan,Co
400,nan,Bennet,nan,Co
400,nan,Coons,nan,Co
400,Van,Hollen,nan,Co
400,nan,Blumenthal,nan,Co
400,nan,Cantwell,nan,Co
400,nan,Warren,nan,Co
400,nan,Manchin,nan,Co
400,nan,Reed,nan,Co
400,nan,Collins,nan,Co
400,nan,Tester,nan,Co
400,nan,Klobuchar,nan,Co
400,nan,Baldwin,nan,Co
400,nan,Whitehouse,nan,Co
400,nan,Smith,nan,Co
400,nan,Jones,nan,Co
400,nan,Feinstein,nan,Co
400,nan,Carper,nan,Co
400,nan,Markey,nan,Co
400,nan,Nelson,nan,Co
400,nan,Stabenow,nan,Co
400,nan,Shaheen,nan,Co
400,nan,Cassidy,nan,Co
400,Cortez,Masto,nan,Co
400,nan,Casey,nan,Co
400,nan,Durbin,nan,Co
400,nan,Menendez,nan,Co
400,nan,Merkley,nan,Co
400,nan,Murphy,nan,Co
400,nan,Murkowski,nan,Co
400,nan,Murray,nan,Co
400,nan,Peters,nan,Co
401,nan,Grassley,nan,Primary
401,nan,Grassley,nan,Primary
401,nan,Feinstein,nan,Co
401,nan,Cornyn,nan,Co
401,nan,Klobuchar,nan,Co
401,nan,Corker,nan,Co
401,nan,Rubio,nan,Co
401,nan,Hatch,nan,Co
401,nan,Crapo,nan,Co
401,nan,Blumenthal,nan,Co
401,nan,Leahy,nan,Co
401,nan,Coons,nan,Co
401,nan,Tillis,nan,Co
401,nan,Brown,nan,Co
401,nan,Young,nan,Co
401,nan,Durbin,nan,Co
401,nan,McCaskill,nan,Co
401,nan,Kennedy,nan,Co
401,Cortez,Masto,nan,Co
401,Van,Hollen,nan,Co
401,nan,Peters,nan,Co
401,nan,Cruz,nan,Co
402,nan,Rokita,nan,Primary
402,nan,Brat,nan,Co
402,nan,Loudermilk,nan,Co
403,nan,Wittman,nan,Primary
403,nan,Beyer,nan,Co
403,nan,Connolly,nan,Co
403,nan,Taylor,nan,Co
404,nan,Kaine,nan,Primary
404,nan,Warner,nan,Co
405,nan,Schatz,nan,Primary
405,nan,Gillibrand,nan,Co
405,nan,Booker,nan,Co
405,nan,Harris,nan,Co
405,nan,Merkley,nan,Co
405,nan,Warren,nan,Co
405,nan,Brown,nan,Co
405,nan,Blumenthal,nan,Co
405,nan,Baldwin,nan,Co
407,nan,Conyers,nan,Primary
407,nan,Grijalva,nan,Co
407,Jackson,Lee,nan,Co
407,nan,Lawrence,nan,Co
407,nan,McCollum,nan,Co
407,nan,Pocan,nan,Co
407,nan,Evans,nan,Co
407,nan,Ellison,nan,Co
407,nan,Moore,nan,Co
407,nan,Norton,nan,Co
407,nan,Gabbard,nan,Co
407,nan,Bustos,nan,Co
407,nan,Jayapal,nan,Co
407,nan,Schakowsky,nan,Co
407,nan,McGovern,nan,Co
407,nan,Welch,nan,Co
407,nan,Huffman,nan,Co
407,nan,Nadler,nan,Co
407,nan,Raskin,nan,Co
408,nan,Pocan,nan,Primary
408,nan,Ellison,nan,Co
408,Watson,Coleman,nan,Co
408,nan,Grijalva,nan,Co
408,nan,Takano,nan,Co
408,nan,Nolan,nan,Co
408,nan,Crowley,nan,Co
408,nan,DeLauro,nan,Co
408,nan,DeSaulnier,nan,Co
408,nan,Gomez,nan,Co
408,nan,Norton,nan,Co
408,Jackson,Lee,nan,Co
408,nan,Khanna,nan,Co
408,nan,Lee,nan,Co
408,nan,Moore,nan,Co
408,nan,Napolitano,nan,Co
408,nan,Pallone,nan,Co
408,nan,Raskin,nan,Co
408,nan,Welch,nan,Co
408,nan,Huffman,nan,Co
409,nan,Velázquez,nan,Primary
409,nan,nan,nan,Co
410,nan,Smucker,nan,Primary
411,nan,Leahy,nan,Primary
411,nan,Collins,nan,Co
411,nan,Heitkamp,nan,Co
412,nan,Hatch,nan,Primary
412,nan,Warren,nan,Co
412,nan,Cassidy,nan,Co
412,nan,Whitehouse,nan,Co
413,nan,nan,nan,Primary
413,nan,nan,nan,Co
414,nan,nan,nan,Primary
414,nan,nan,nan,Co
415,nan,Richmond,nan,Primary
415,nan,Norton,nan,Co
415,nan,Clyburn,nan,Co
415,nan,Hastings,nan,Co
415,nan,Rush,nan,Co
415,Jackson,Lee,nan,Co
415,nan,Cummings,nan,Co
415,nan,Meeks,nan,Co
415,nan,Lee,nan,Co
415,nan,Clay,nan,Co
415,nan,Butterfield,nan,Co
415,nan,Cleaver,nan,Co
415,nan,Moore,nan,Co
415,nan,Ellison,nan,Co
415,nan,Fudge,nan,Co
415,nan,Bass,nan,Co
415,nan,Payne,nan,Co
415,nan,Beatty,nan,Co
415,nan,Jeffries,nan,Co
415,nan,Veasey,nan,Co
415,nan,Adams,nan,Co
415,nan,Lawrence,nan,Co
415,nan,Plaskett,nan,Co
415,Watson,Coleman,nan,Co
415,nan,Evans,nan,Co
415,Blunt,Rochester,nan,Co
415,nan,Demings,nan,Co
415,nan,McEachin,nan,Co
416,nan,Reed,nan,Primary
416,nan,Brown,nan,Co
416,Cortez,Masto,nan,Co
416,nan,Hassan,nan,Co
416,nan,Warren,nan,Co
416,nan,Whitehouse,nan,Co
416,nan,Hirono,nan,Co
416,nan,Cardin,nan,Co
417,nan,Menendez,nan,Primary
417,nan,Booker,nan,Co
417,nan,Gillibrand,nan,Co
417,nan,Harris,nan,Co
417,nan,Wyden,nan,Co
418,nan,Yarmuth,nan,Primary
418,nan,Denham,nan,Co
418,nan,Reichert,nan,Co
419,nan,Quigley,nan,Primary
419,nan,Lipinski,nan,Co
419,nan,Krishnamoorthi,nan,Co
420,nan,Cárdenas,nan,Primary
420,nan,Polis,nan,Co
420,nan,Kilmer,nan,Co
421,nan,Wyden,nan,Primary
421,nan,Rubio,nan,Co
421,nan,Warner,nan,Co
422,nan,Hirono,nan,Primary
422,nan,Blumenthal,nan,Co
422,nan,Baldwin,nan,Co
422,nan,Markey,nan,Co
422,nan,Cantwell,nan,Co
422,nan,Gillibrand,nan,Co
422,nan,Shaheen,nan,Co
422,nan,Wyden,nan,Co
422,nan,Warren,nan,Co
422,nan,Merkley,nan,Co
422,nan,Hassan,nan,Co
422,Cortez,Masto,nan,Co
423,nan,Matsui,nan,Primary
423,nan,DeLauro,nan,Co
423,nan,Pingree,nan,Co
423,nan,Roybal-Allard,nan,Co
423,nan,Garamendi,nan,Co
423,Jackson,Lee,nan,Co
423,nan,McNerney,nan,Co
423,nan,Lofgren,nan,Co
423,nan,Lowenthal,nan,Co
423,nan,Norton,nan,Co
423,nan,Hastings,nan,Co
424,nan,Warner,nan,Primary
424,nan,Heller,nan,Co
424,nan,Kaine,nan,Co
424,nan,Gardner,nan,Co
425,nan,Mitchell,nan,Primary
425,nan,Polis,nan,Co
425,nan,Garrett,nan,Co
425,nan,Krishnamoorthi,nan,Co
425,nan,Stivers,nan,Co
425,nan,Panetta,nan,Co
425,nan,Dunn,nan,Co
426,nan,nan,nan,Primary
426,nan,nan,nan,Co
427,nan,Schatz,nan,Primary
427,nan,Brown,nan,Co
428,nan,Hunter,nan,Primary
428,nan,Fitzpatrick,nan,Co
428,nan,Peters,nan,Co
429,nan,Paulsen,nan,Primary
429,nan,Moore,nan,Co
430,nan,Paul,nan,Primary
430,nan,Gillibrand,nan,Co
431,nan,Bass,nan,Primary
431,nan,Love,nan,Co
431,McMorris,Rodgers,nan,Co
431,nan,McSally,nan,Co
431,nan,Lawrence,nan,Co
431,nan,Stefanik,nan,Co
431,nan,Roybal-Allard,nan,Co
431,nan,Granger,nan,Co
431,nan,Lofgren,nan,Co
431,nan,Comstock,nan,Co
431,Jackson,Lee,nan,Co
431,nan,Jayapal,nan,Co
431,nan,Noem,nan,Co
431,nan,Napolitano,nan,Co
431,nan,Black,nan,Co
431,nan,Wagner,nan,Co
431,nan,Kaptur,nan,Co
431,Herrera,Beutler,nan,Co
431,nan,Matsui,nan,Co
431,nan,Ros-Lehtinen,nan,Co
431,nan,Handel,nan,Co
431,nan,Cheney,nan,Co
431,nan,Fudge,nan,Co
431,nan,Roby,nan,Co
431,nan,McCollum,nan,Co
431,nan,Walorski,nan,Co
431,nan,Dingell,nan,Co
431,nan,Speier,nan,Co
431,Watson,Coleman,nan,Co
431,nan,Norton,nan,Co
431,nan,Lee,nan,Co
431,nan,Moore,nan,Co
431,nan,Pingree,nan,Co
431,nan,Titus,nan,Co
431,nan,Barragán,nan,Co
431,nan,Hanabusa,nan,Co
431,nan,Velázquez,nan,Co
431,nan,Bonamici,nan,Co
431,nan,Bustos,nan,Co
431,nan,Tsongas,nan,Co
431,nan,Meng,nan,Co
431,nan,Sinema,nan,Co
431,Blunt,Rochester,nan,Co
431,nan,DeLauro,nan,Co
431,nan,Adams,nan,Co
431,nan,Schakowsky,nan,Co
432,nan,Wagner,nan,Primary
432,nan,Ross,nan,Co
432,nan,Tenney,nan,Co
433,nan,nan,nan,Primary
433,nan,nan,nan,Co
434,nan,Slaughter,nan,Primary
434,nan,McNerney,nan,Co
435,nan,Quigley,nan,Primary
435,nan,nan,nan,Co
436,nan,Guthrie,nan,Primary
436,nan,Bonamici,nan,Co
437,nan,Cohen,nan,Primary
437,Jackson,Lee,nan,Co
438,nan,Manchin,nan,Primary
438,nan,nan,nan,Co
439,nan,Polis,nan,Primary
439,nan,Farenthold,nan,Co
439,nan,Beyer,nan,Co
440,nan,Wyden,nan,Primary
440,nan,Paul,nan,Co
441,nan,Schiff,nan,Primary
441,nan,nan,nan,Co
442,nan,DeFazio,nan,Co
442,nan,Pallone,nan,Co
442,nan,Norcross,nan,Co
442,nan,Dingell,nan,Co
442,nan,Kihuen,nan,Co
442,nan,Norton,nan,Co
442,nan,Sablan,nan,Co
442,nan,Espaillat,nan,Co
442,nan,Bonamici,nan,Co
442,nan,Adams,nan,Co
442,nan,Gallego,nan,Co
442,nan,Nadler,nan,Co
442,Jackson,Lee,nan,Co
442,nan,Evans,nan,Co
442,nan,Velázquez,nan,Co
442,nan,Payne,nan,Co
442,nan,Kaptur,nan,Co
442,nan,Demings,nan,Co
442,nan,Vela,nan,Co
442,nan,Fudge,nan,Co
442,nan,Rush,nan,Co
442,Blunt,Rochester,nan,Co
442,nan,Richmond,nan,Co
442,nan,Pocan,nan,Co
442,nan,Conyers,nan,Co
442,nan,Engel,nan,Co
442,nan,Roybal-Allard,nan,Co
442,nan,Cleaver,nan,Co
442,nan,Khanna,nan,Co
442,nan,Cohen,nan,Co
442,nan,Jeffries,nan,Co
442,nan,Clay,nan,Co
442,nan,Takano,nan,Co
442,nan,Vargas,nan,Co
442,nan,Blumenauer,nan,Co
442,nan,McEachin,nan,Co
442,nan,Torres,nan,Co
442,nan,Nolan,nan,Co
442,nan,DeSaulnier,nan,Co
442,nan,Loebsack,nan,Co
442,nan,Moore,nan,Co
442,nan,Hanabusa,nan,Co
442,nan,Serrano,nan,Co
442,nan,DeLauro,nan,Co
442,nan,Schakowsky,nan,Co
442,nan,McGovern,nan,Co
442,nan,Cartwright,nan,Co
443,nan,Fudge,nan,Primary
443,nan,Evans,nan,Co
443,nan,Lee,nan,Co
444,nan,Himes,nan,Primary
444,nan,Connolly,nan,Co
444,nan,Polis,nan,Co
445,nan,Hirono,nan,Primary
445,nan,Baldwin,nan,Co
445,nan,Blumenthal,nan,Co
445,nan,Markey,nan,Co
445,nan,Shaheen,nan,Co
445,nan,Gillibrand,nan,Co
445,nan,Cantwell,nan,Co
445,nan,Merkley,nan,Co
445,nan,Schatz,nan,Co
446,nan,Reed,nan,Primary
446,nan,Alexander,nan,Primary
446,nan,Capito,nan,Co
446,Van,Hollen,nan,Co
446,nan,Isakson,nan,Co
446,nan,Blunt,nan,Co
446,nan,Shaheen,nan,Co
446,nan,Rubio,nan,Co
446,nan,Gillibrand,nan,Co
446,nan,Booker,nan,Co
446,nan,Collins,nan,Co
446,nan,King,nan,Co
446,nan,Coons,nan,Co
446,nan,Perdue,nan,Co
446,nan,Grassley,nan,Co
446,nan,Stabenow,nan,Co
446,nan,Kennedy,nan,Co
446,nan,Whitehouse,nan,Co
446,nan,Cassidy,nan,Co
446,nan,Blumenthal,nan,Co
446,nan,Young,nan,Co
446,nan,Casey,nan,Co
446,nan,Manchin,nan,Co
446,nan,Ernst,nan,Co
446,nan,Nelson,nan,Co
446,nan,Portman,nan,Co
446,nan,Fischer,nan,Co
446,nan,Franken,nan,Co
446,nan,Brown,nan,Co
446,nan,Hatch,nan,Co
446,nan,Peters,nan,Co
446,nan,Murkowski,nan,Co
446,nan,Duckworth,nan,Co
446,nan,Markey,nan,Co
446,nan,Heller,nan,Co
446,nan,Klobuchar,nan,Co
446,nan,Wicker,nan,Co
446,nan,Merkley,nan,Co
446,nan,Donnelly,nan,Co
446,nan,Feinstein,nan,Co
446,nan,Schumer,nan,Co
446,nan,Bennet,nan,Co
446,nan,Leahy,nan,Co
446,nan,Kaine,nan,Co
446,nan,Smith,nan,Co
446,nan,Tillis,nan,Co
446,Cortez,Masto,nan,Co
446,nan,Sanders,nan,Co
446,nan,Cardin,nan,Co
446,nan,Baldwin,nan,Co
447,nan,Harris,nan,Primary
447,nan,Murkowski,nan,Co
448,nan,Gillibrand,nan,Primary
448,nan,Cruz,nan,Co
448,nan,Booker,nan,Co
448,nan,Ernst,nan,Co
448,nan,Murkowski,nan,Co
448,nan,Baldwin,nan,Co
448,nan,Shaheen,nan,Co
448,nan,Feinstein,nan,Co
448,nan,Gardner,nan,Co
448,nan,Portman,nan,Co
448,nan,Graham,nan,Co
448,nan,Sullivan,nan,Co
448,nan,Cornyn,nan,Co
448,nan,Harris,nan,Co
448,nan,Hassan,nan,Co
448,Cortez,Masto,nan,Co
448,nan,Blumenthal,nan,Co
448,nan,Hirono,nan,Co
448,nan,Warren,nan,Co
448,nan,McCaskill,nan,Co
449,nan,Cooper,nan,Primary
449,nan,Peterson,nan,Co
449,nan,Sinema,nan,Co
449,nan,Costa,nan,Co
449,nan,Schrader,nan,Co
449,nan,Quigley,nan,Co
449,nan,OHalleran,nan,Co
450,nan,Cornyn,nan,Primary
450,nan,Heller,nan,Co
450,nan,Roberts,nan,Co
451,nan,Murray,nan,Primary
451,nan,Schumer,nan,Co
451,nan,Durbin,nan,Co
451,nan,Menendez,nan,Co
451,nan,Coons,nan,Co
451,nan,Brown,nan,Co
451,nan,Udall,nan,Co
451,nan,Casey,nan,Co
451,nan,Baldwin,nan,Co
451,Van,Hollen,nan,Co
451,nan,Shaheen,nan,Co
451,nan,Gillibrand,nan,Co
451,nan,Klobuchar,nan,Co
451,nan,Markey,nan,Co
451,nan,Hirono,nan,Co
451,nan,Feinstein,nan,Co
451,nan,Manchin,nan,Co
451,nan,Heinrich,nan,Co
451,nan,Blumenthal,nan,Co
451,nan,Leahy,nan,Co
451,nan,Booker,nan,Co
451,nan,Reed,nan,Co
451,nan,Sanders,nan,Co
451,nan,Warren,nan,Co
451,nan,Stabenow,nan,Co
451,nan,Carper,nan,Co
451,nan,Whitehouse,nan,Co
451,nan,McCaskill,nan,Co
451,nan,Cantwell,nan,Co
451,nan,Franken,nan,Co
451,nan,Warner,nan,Co
451,nan,Harris,nan,Co
451,nan,Murphy,nan,Co
451,nan,Nelson,nan,Co
451,nan,Wyden,nan,Co
451,nan,Kaine,nan,Co
451,nan,Hassan,nan,Co
451,nan,Merkley,nan,Co
451,nan,Tester,nan,Co
451,nan,Duckworth,nan,Co
451,nan,Bennet,nan,Co
452,nan,Booker,nan,Primary
452,nan,Gillibrand,nan,Co
452,nan,Baldwin,nan,Co
452,nan,Cardin,nan,Co
452,nan,Blumenthal,nan,Co
452,nan,Harris,nan,Co
453,nan,Meng,nan,Primary
453,nan,Velázquez,nan,Co
453,nan,Nadler,nan,Co
453,nan,Serrano,nan,Co
453,nan,Jeffries,nan,Co
454,nan,Rokita,nan,Primary
454,nan,Messer,nan,Co
454,nan,Farenthold,nan,Co
454,nan,Westerman,nan,Co
454,nan,DesJarlais,nan,Co
454,nan,Moolenaar,nan,Co
454,nan,Palazzo,nan,Co
454,nan,Black,nan,Co
454,nan,Schweikert,nan,Co
454,nan,Loudermilk,nan,Co
454,nan,Pittenger,nan,Co
454,nan,Cole,nan,Co
454,nan,Olson,nan,Co
454,nan,Rohrabacher,nan,Co
454,nan,Cramer,nan,Co
454,nan,Meadows,nan,Co
454,nan,Brat,nan,Co
454,nan,Stewart,nan,Co
454,nan,Pearce,nan,Co
454,nan,Trott,nan,Co
454,nan,Barr,nan,Co
454,nan,Allen,nan,Co
455,nan,DeLauro,nan,Primary
455,nan,Velázquez,nan,Co
455,nan,Slaughter,nan,Co
455,nan,OHalleran,nan,Co
455,nan,McCollum,nan,Co
455,nan,Norton,nan,Co
455,Watson,Coleman,nan,Co
455,nan,Payne,nan,Co
455,nan,Hastings,nan,Co
455,nan,Speier,nan,Co
455,nan,Langevin,nan,Co
455,nan,Cicilline,nan,Co
455,nan,Engel,nan,Co
455,Wasserman,Schultz,nan,Co
455,nan,Napolitano,nan,Co
455,nan,Adams,nan,Co
455,nan,Shea-Porter,nan,Co
455,nan,Moore,nan,Co
455,Jackson,Lee,nan,Co
455,nan,Dingell,nan,Co
455,nan,Tsongas,nan,Co
455,nan,DeFazio,nan,Co
455,nan,Rosen,nan,Co
455,nan,Torres,nan,Co
455,nan,Pocan,nan,Co
455,nan,Schakowsky,nan,Co
455,nan,Blumenauer,nan,Co
455,nan,DelBene,nan,Co
455,nan,Bonamici,nan,Co
455,nan,Raskin,nan,Co
455,nan,Norcross,nan,Co
455,nan,Cárdenas,nan,Co
455,nan,Carbajal,nan,Co
455,nan,Demings,nan,Co
455,nan,Lynch,nan,Co
455,nan,Khanna,nan,Co
455,nan,Kihuen,nan,Co
455,nan,Meeks,nan,Co
455,nan,Beyer,nan,Co
455,nan,Moulton,nan,Co
455,nan,Lowenthal,nan,Co
455,nan,Capuano,nan,Co
455,nan,Lawrence,nan,Co
455,nan,Foster,nan,Co
455,nan,Tonko,nan,Co
455,nan,Kind,nan,Co
455,nan,Serrano,nan,Co
455,nan,Sablan,nan,Co
455,nan,Fudge,nan,Co
455,nan,Ellison,nan,Co
455,nan,Suozzi,nan,Co
455,nan,McEachin,nan,Co
455,nan,Takano,nan,Co
455,nan,Grijalva,nan,Co
455,nan,Heck,nan,Co
455,nan,McNerney,nan,Co
455,nan,Yarmuth,nan,Co
455,nan,Garamendi,nan,Co
455,nan,DeSaulnier,nan,Co
455,nan,Evans,nan,Co
455,nan,Conyers,nan,Co
455,nan,Gallego,nan,Co
455,nan,Aguilar,nan,Co
455,nan,Cooper,nan,Co
455,nan,Cleaver,nan,Co
455,nan,Peters,nan,Co
455,nan,Bustos,nan,Co
455,nan,Kildee,nan,Co
455,nan,DeGette,nan,Co
455,nan,Roybal-Allard,nan,Co
455,nan,Connolly,nan,Co
455,nan,Nadler,nan,Co
455,nan,Kennedy,nan,Co
455,nan,Cohen,nan,Co
455,nan,Perlmutter,nan,Co
455,nan,Vargas,nan,Co
455,nan,Walz,nan,Co
455,nan,Veasey,nan,Co
455,nan,Schrader,nan,Co
455,nan,Sánchez,nan,Co
455,nan,Jeffries,nan,Co
455,nan,Himes,nan,Co
455,nan,Butterfield,nan,Co
455,nan,Beatty,nan,Co
455,nan,Bera,nan,Co
455,nan,McGovern,nan,Co
455,nan,Jayapal,nan,Co
455,nan,Gottheimer,nan,Co
455,nan,Schneider,nan,Co
455,nan,Kilmer,nan,Co
455,nan,Espaillat,nan,Co
455,nan,Levin,nan,Co
455,nan,Lee,nan,Co
455,nan,Crist,nan,Co
455,nan,Delaney,nan,Co
455,Blunt,Rochester,nan,Co
455,nan,Pallone,nan,Co
455,nan,Huffman,nan,Co
455,nan,Matsui,nan,Co
455,nan,Pascrell,nan,Co
455,nan,Kaptur,nan,Co
455,nan,Vela,nan,Co
455,nan,Gutiérrez,nan,Co
455,nan,Eshoo,nan,Co
455,nan,Krishnamoorthi,nan,Co
455,nan,Barragán,nan,Co
455,nan,Courtney,nan,Co
455,nan,Welch,nan,Co
455,nan,Pingree,nan,Co
455,nan,Sarbanes,nan,Co
455,nan,Hoyer,nan,Co
455,nan,Titus,nan,Co
455,nan,Sinema,nan,Co
455,nan,Crowley,nan,Co
455,nan,Doggett,nan,Co
455,nan,Cartwright,nan,Co
455,nan,Cummings,nan,Co
455,nan,Nolan,nan,Co
455,nan,Meng,nan,Co
455,nan,Deutch,nan,Co
455,nan,Bass,nan,Co
455,nan,Gabbard,nan,Co
455,nan,Clay,nan,Co
455,nan,Keating,nan,Co
455,nan,Lowey,nan,Co
455,nan,ORourke,nan,Co
455,nan,Visclosky,nan,Co
455,nan,Sherman,nan,Co
455,nan,Rush,nan,Co
455,nan,Loebsack,nan,Co
455,nan,Correa,nan,Co
455,nan,Quigley,nan,Co
455,nan,Richmond,nan,Co
455,nan,Hanabusa,nan,Co
455,nan,Neal,nan,Co
455,nan,Lofgren,nan,Co
455,nan,Sires,nan,Co
455,nan,Lipinski,nan,Co
455,nan,Schiff,nan,Co
455,nan,Esty,nan,Co
455,nan,Soto,nan,Co
455,nan,Polis,nan,Co
455,nan,Bordallo,nan,Co
455,nan,Pelosi,nan,Co
455,nan,Clyburn,nan,Co
455,nan,Cuellar,nan,Co
455,nan,Panetta,nan,Co
455,nan,Plaskett,nan,Co
455,nan,Ruiz,nan,Co
455,nan,Ruppersberger,nan,Co
455,nan,Costa,nan,Co
455,nan,Peterson,nan,Co
